Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
415,207,0.9047619047619058,28.642857142857153,7.142857142857132,0.5150401329382902
416,206,0.8571428571428582,29.214285714285726,10.714285714285703,0.5159479214744306
417,175,0.8095238095238106,29.7857142857143,14.285714285714274,0.517035406647907
418,145,0.7619047619047631,30.357142857142872,17.857142857142847,0.5183606951964546
419,117,0.7142857142857155,30.928571428571445,21.42857142857142,0.5198878064354969
420,160,0.666666666666668,31.500000000000018,24.999999999999993,0.5220114939676521
421,185,0.7142857142857155,29.9857142857143,21.42857142857142,0.522678997702199
422,165,0.7619047619047631,28.471428571428586,17.857142857142847,0.5231728015801724
423,189,0.8095238095238106,26.95714285714287,14.285714285714276,0.5244366748222885
424,176,0.8571428571428582,25.442857142857154,10.714285714285705,0.5254598496917241
425,110,0.9047619047619058,23.928571428571438,7.1428571428571335,0.527220008238336
426,107,0.9523809523809533,22.41428571428572,3.571428571428562,0.5284927732588244
427,161,1.0000000000000009,20.900000000000006,-9.769962616701378e-15,0.5300608280354877
428,189,1.0000000000000009,22.657142857142862,2.8571428571428474,0.5311195700184121
429,229,1.0000000000000009,24.414285714285718,5.714285714285705,0.5321818273555768
430,257,1.0000000000000009,26.171428571428574,8.571428571428562,0.5332525629000266
431,260,1.0000000000000009,27.92857142857143,11.42857142857142,0.534838608018978
432,184,1.0000000000000009,29.685714285714287,14.285714285714278,0.5363446271325794
433,132,1.0000000000000009,31.442857142857143,17.142857142857135,0.5380514350089579
434,216,1.0000000000000009,33.2,19.999999999999993,0.5398390960328607
435,242,0.8857142857142866,32.12857142857143,17.142857142857135,0.5408810883867584
436,151,0.7714285714285722,31.05714285714286,14.285714285714278,0.5418486379449818
437,149,0.6571428571428579,29.985714285714288,11.42857142857142,0.5432735971255155
438,157,0.5428571428571436,28.914285714285715,8.571428571428562,0.545259151914586
439,141,0.42857142857142927,27.84285714285714,5.714285714285705,0.5474976054234058
440,110,0.31428571428571495,26.77142857142857,2.8571428571428474,0.5498016099495278
441,148,0.20000000000000065,25.699999999999996,-9.769962616701378e-15,0.5529246920136115
442,167,0.279156908665106,26.328571428571426,3.285714285714276,0.5546712027143498
443,138,0.3583138173302114,26.957142857142856,6.571428571428561,0.5554294853025107
444,186,0.4374707259953168,27.585714285714285,9.857142857142847,0.5582566572537887
445,179,0.5166276346604222,28.214285714285715,13.142857142857132,0.5621508426097328
446,132,0.5957845433255275,28.842857142857145,16.428571428571416,0.5662096292583347
447,124,0.6749414519906329,29.471428571428575,19.7142857142857,0.5689187266642514
448,147,0.7540983606557383,30.100000000000005,22.999999999999986,0.5719537180867871
449,206,0.7177985948477758,29.742857142857147,22.57142857142856,0.5740974638166656
450,176,0.6814988290398132,29.38571428571429,22.14285714285713,0.5760191218727823
451,202,0.6451990632318506,29.028571428571432,21.714285714285705,0.5794424565460858
452,195,0.608899297423888,28.671428571428574,21.285714285714278,0.5840117967016879
