areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000005,West Midlands,region,2021-04-07,4762
E12000005,West Midlands,region,2021-04-06,3141
E12000005,West Midlands,region,2021-04-05,731
E12000005,West Midlands,region,2021-04-04,1398
E12000005,West Midlands,region,2021-04-03,5389
E12000005,West Midlands,region,2021-04-02,8329
E12000005,West Midlands,region,2021-04-01,14185
E12000005,West Midlands,region,2021-03-31,14955
E12000005,West Midlands,region,2021-03-30,14943
E12000005,West Midlands,region,2021-03-29,16214
E12000005,West Midlands,region,2021-03-28,22321
E12000005,West Midlands,region,2021-03-27,38878
E12000005,West Midlands,region,2021-03-26,31382
E12000005,West Midlands,region,2021-03-25,23230
E12000005,West Midlands,region,2021-03-24,22824
E12000005,West Midlands,region,2021-03-23,22720
E12000005,West Midlands,region,2021-03-22,25217
E12000005,West Midlands,region,2021-03-21,27592
E12000005,West Midlands,region,2021-03-20,76592
E12000005,West Midlands,region,2021-03-19,55907
E12000005,West Midlands,region,2021-03-18,46239
E12000005,West Midlands,region,2021-03-17,29882
E12000005,West Midlands,region,2021-03-16,35276
E12000005,West Midlands,region,2021-03-15,35039
E12000005,West Midlands,region,2021-03-14,20542
E12000005,West Midlands,region,2021-03-13,54218
E12000005,West Midlands,region,2021-03-12,35428
E12000005,West Midlands,region,2021-03-11,16228
E12000005,West Midlands,region,2021-03-10,25487
E12000005,West Midlands,region,2021-03-09,22438
E12000005,West Midlands,region,2021-03-08,20767
E12000005,West Midlands,region,2021-03-07,18573
E12000005,West Midlands,region,2021-03-06,48912
E12000005,West Midlands,region,2021-03-05,48940
E12000005,West Midlands,region,2021-03-04,30323
E12000005,West Midlands,region,2021-03-03,24299
E12000005,West Midlands,region,2021-03-02,22883
E12000005,West Midlands,region,2021-03-01,17059
E12000005,West Midlands,region,2021-02-28,17509
E12000005,West Midlands,region,2021-02-27,47569
E12000005,West Midlands,region,2021-02-26,53644
E12000005,West Midlands,region,2021-02-25,50431
E12000005,West Midlands,region,2021-02-24,47502
E12000005,West Midlands,region,2021-02-23,30181
E12000005,West Midlands,region,2021-02-22,12147
E12000005,West Midlands,region,2021-02-21,14001
E12000005,West Midlands,region,2021-02-20,29889
E12000005,West Midlands,region,2021-02-19,30222
E12000005,West Midlands,region,2021-02-18,41378
E12000005,West Midlands,region,2021-02-17,41659
E12000005,West Midlands,region,2021-02-16,34257
E12000005,West Midlands,region,2021-02-15,22976
E12000005,West Midlands,region,2021-02-14,21151
E12000005,West Midlands,region,2021-02-13,45711
E12000005,West Midlands,region,2021-02-12,51768
E12000005,West Midlands,region,2021-02-11,40976
E12000005,West Midlands,region,2021-02-10,30872
E12000005,West Midlands,region,2021-02-09,28784
E12000005,West Midlands,region,2021-02-08,26509
E12000005,West Midlands,region,2021-02-07,19168
E12000005,West Midlands,region,2021-02-06,45788
E12000005,West Midlands,region,2021-02-05,45127
E12000005,West Midlands,region,2021-02-04,41934
E12000005,West Midlands,region,2021-02-03,37101
E12000005,West Midlands,region,2021-02-02,34766
E12000005,West Midlands,region,2021-02-01,29259
E12000005,West Midlands,region,2021-01-31,29208
E12000005,West Midlands,region,2021-01-30,46927
E12000005,West Midlands,region,2021-01-29,51852
E12000005,West Midlands,region,2021-01-28,32155
E12000005,West Midlands,region,2021-01-27,21732
E12000005,West Midlands,region,2021-01-26,20035
E12000005,West Midlands,region,2021-01-25,18820
E12000005,West Midlands,region,2021-01-24,14408
E12000005,West Midlands,region,2021-01-23,43955
E12000005,West Midlands,region,2021-01-22,48460
E12000005,West Midlands,region,2021-01-21,35807
E12000005,West Midlands,region,2021-01-20,28962
E12000005,West Midlands,region,2021-01-19,25952
E12000005,West Midlands,region,2021-01-18,14941
E12000005,West Midlands,region,2021-01-17,15366
E12000005,West Midlands,region,2021-01-16,27332
E12000005,West Midlands,region,2021-01-15,36872
E12000005,West Midlands,region,2021-01-14,35595
E12000005,West Midlands,region,2021-01-13,28154
E12000005,West Midlands,region,2021-01-12,18194
E12000005,West Midlands,region,2021-01-11,14772
E12000005,West Midlands,region,2021-01-10,18645
E12000005,West Midlands,region,2021-01-09,28543
E12000005,West Midlands,region,2021-01-08,27531
E12000005,West Midlands,region,2021-01-07,18365
E12000005,West Midlands,region,2021-01-06,8392
E12000005,West Midlands,region,2021-01-05,5806
E12000005,West Midlands,region,2021-01-04,2512
E12000005,West Midlands,region,2021-01-03,3125
E12000005,West Midlands,region,2021-01-02,5372
E12000005,West Midlands,region,2021-01-01,1826
E12000005,West Midlands,region,2020-12-31,8615
E12000005,West Midlands,region,2020-12-30,10683
E12000005,West Midlands,region,2020-12-29,6197
E12000005,West Midlands,region,2020-12-28,1059
E12000005,West Midlands,region,2020-12-27,368
E12000005,West Midlands,region,2020-12-26,172
E12000005,West Midlands,region,2020-12-25,0
E12000005,West Midlands,region,2020-12-24,2485
E12000005,West Midlands,region,2020-12-23,4989
E12000005,West Midlands,region,2020-12-22,5751
E12000005,West Midlands,region,2020-12-21,7281
E12000005,West Midlands,region,2020-12-20,12198
E12000005,West Midlands,region,2020-12-19,13795
E12000005,West Midlands,region,2020-12-18,10509
E12000005,West Midlands,region,2020-12-17,10951
E12000005,West Midlands,region,2020-12-16,10022
E12000005,West Midlands,region,2020-12-15,6092
E12000005,West Midlands,region,2020-12-14,940
E12000005,West Midlands,region,2020-12-13,1013
E12000005,West Midlands,region,2020-12-12,1199
E12000005,West Midlands,region,2020-12-11,1220
E12000005,West Midlands,region,2020-12-10,1080
E12000005,West Midlands,region,2020-12-09,810
E12000005,West Midlands,region,2020-12-08,278
